individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,soll
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,603,"Integration und Migration, Minderheiten und Vertriebene",18204,246,Tilgung aus Darlehen an Deutsche aus dem in Art. 3 des Einigungsvertrages genannten Gebiet zum Existenzaufbau in der gewerbl. Wirtschaft und in freien Berufen sowie zur Eingl. in die Landwirtschaft, ,45,23
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,603,"Integration und Migration, Minderheiten und Vertriebene",23201,246,Anteilige Kosten der Länder zu den Leistungen nach Abschnitt II und IV des Flüchtlingshilfegesetzes, ,45,1
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,603,"Integration und Migration, Minderheiten und Vertriebene",27201,219,Einnahmen aus Zuschüssen des europäischen Flüchtlingsfonds, ,45,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,603,"Integration und Migration, Minderheiten und Vertriebene",27202,219,Einnahmen aus Zuschüssen des Europäischen Asyl- und Migrationsfonds (AMIF), ,45,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,603,"Integration und Migration, Minderheiten und Vertriebene",27203,219,Einnahmen aus Zuschüssen des Europäischen Integrationsfonds, ,46,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,603,"Integration und Migration, Minderheiten und Vertriebene",27204,219,Einnahmen aus Zuschüssen des Europäischen Rückkehrfonds, ,46,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,603,"Integration und Migration, Minderheiten und Vertriebene",27205,219,Einnahmen aus Zuschüssen der Europäischen Union, ,46,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,603,"Integration und Migration, Minderheiten und Vertriebene",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,46,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,610,Sonstige Bewilligungen,11999,43,Vermischte Einnahmen, ,70,1
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,610,Sonstige Bewilligungen,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,70,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,610,Sonstige Bewilligungen,13201,43,Erlöse aus der Veräußerung von beweglichen Sachen, ,70,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,610,Sonstige Bewilligungen,27201,11,Zuschüsse der Europäischen Union zu den Kosten innenpolitischer Maßnahmen, ,70,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,610,Sonstige Bewilligungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,70,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,611,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11999,12,Vermischte Einnahmen, ,83,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,611,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,83,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,611,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,83,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,611,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,83,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,611,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,83,146
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,611,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,83,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,612,Bundesministerium,11101,12,"Gebühren, sonstige Entgelte", ,94,25
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,612,Bundesministerium,11999,11,Vermischte Einnahmen, ,94,151
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,612,Bundesministerium,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,94,5
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,612,Bundesministerium,12901,12,Einnahmen aus Veranstaltungen, ,94,2
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,612,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,94,31
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,612,Bundesministerium,27202,11,Zuschuss der EU für Maßnahmen der Auseinandersetzung mit terroristischen und extremistischen Bestrebungen und einer Aufklärungskampagne zu Gefahren von Extremismus und Fremdenfeindlichkeit, ,95,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,612,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,95,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,614,Statistisches Bundesamt,11201,14,"Geldstrafen, Geldbußen und Gerichtskosten", ,103,102
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,614,Statistisches Bundesamt,11999,14,Vermischte Einnahmen, ,103,992
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,614,Statistisches Bundesamt,12401,14,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,103,20
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,614,Statistisches Bundesamt,13201,14,Erlöse aus der Veräußerung von beweglichen Sachen, ,103,40
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,614,Statistisches Bundesamt,27202,14,Einnahmen aus Zuschüssen der Europäischen Union zu den Kosten statistischer Erhebungen, ,103,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,614,Statistisches Bundesamt,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,104,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,614,Statistisches Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,104,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,615,Bundesverwaltungsamt,11101,12,"Gebühren, sonstige Entgelte", ,110,4899
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,615,Bundesverwaltungsamt,11999,12,Vermischte Einnahmen, ,110,45
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,615,Bundesverwaltungsamt,12401,12,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,111,350
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,615,Bundesverwaltungsamt,12501,12,Erlöse aus der Nutzung der Gästehäuser, ,111,40
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,615,Bundesverwaltungsamt,13201,12,Erlöse aus der Veräußerung von beweglichen Sachen, ,111,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,615,Bundesverwaltungsamt,27202,12,Zuschüsse der europäischen Union zu Kosten von Gemeinschaftsaufgaben, ,111,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,615,Bundesverwaltungsamt,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,111,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,615,Bundesverwaltungsamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,111,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,616,Bundesamt für Kartographie und Geodäsie,11901,165,Einnahmen aus Veröffentlichungen, ,118,41
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,616,Bundesamt für Kartographie und Geodäsie,11999,165,Vermischte Einnahmen, ,118,138
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,616,Bundesamt für Kartographie und Geodäsie,12401,165,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,118,2
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,616,Bundesamt für Kartographie und Geodäsie,13201,165,Erlöse aus der Veräußerung von beweglichen Sachen, ,118,3
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,616,Bundesamt für Kartographie und Geodäsie,27201,165,Zuschuss der Europäischen Union im Zusammenhang mit Vermessungsprojekten, ,118,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,616,Bundesamt für Kartographie und Geodäsie,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,118,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,616,Bundesamt für Kartographie und Geodäsie,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,118,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,617,Bundesinstitut für Bevölkerungsforschung,11901,165,Einnahmen aus Veröffentlichungen, ,126,8
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,617,Bundesinstitut für Bevölkerungsforschung,11999,165,Vermischte Einnahmen, ,126,74
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,617,Bundesinstitut für Bevölkerungsforschung,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,126,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,617,Bundesinstitut für Bevölkerungsforschung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,126,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,618,Bundesinstitut für Sportwissenschaft,11999,165,Vermischte Einnahmen, ,130,2
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,618,Bundesinstitut für Sportwissenschaft,12901,165,Einnahmen aus Veranstaltungen, ,130,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,618,Bundesinstitut für Sportwissenschaft,13201,165,Erlöse aus der Veräußerung von beweglichen Sachen, ,130,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,618,Bundesinstitut für Sportwissenschaft,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,130,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,619,Beschaffungsamt des BMI,11101,12,"Gebühren, sonstige Entgelte", ,134,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,619,Beschaffungsamt des BMI,11999,12,Vermischte Einnahmen, ,134,22
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,619,Beschaffungsamt des BMI,12401,12,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,134,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,619,Beschaffungsamt des BMI,13201,12,Erlöse aus der Veräußerung von beweglichen Sachen, ,134,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,619,Beschaffungsamt des BMI,16201,12,Zinsen für Rückforderungen aufgrund von Preisprüfungen, ,134,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,619,Beschaffungsamt des BMI,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,134,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,619,Beschaffungsamt des BMI,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,134,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,620,Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt,11999,61,Vermischte Einnahmen, ,139,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,620,Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,139,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,622,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,11999,43,Vermischte Einnahmen, ,147,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,622,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,13201,43,Erlöse aus der Veräußerung von beweglichen Sachen, ,147,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,622,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,27201,43,Zuschüsse der Europäischen Union, ,147,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,622,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,147,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,622,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,147,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,623,Bundesamt für Sicherheit in der Informationstechnik,11101,43,"Gebühren, sonstige Entgelte", ,153,1500
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,623,Bundesamt für Sicherheit in der Informationstechnik,11201,43,"Geldstrafen, Geldbußen und Gerichtskosten", ,153,10
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,623,Bundesamt für Sicherheit in der Informationstechnik,11999,43,Vermischte Einnahmen, ,153,10
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,623,Bundesamt für Sicherheit in der Informationstechnik,13201,43,Erlöse aus der Veräußerung von beweglichen Sachen, ,153,120
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,623,Bundesamt für Sicherheit in der Informationstechnik,27201,43,Zuschüsse der Europäischen Union für Maßnahmen auf dem Gebiet der IT-Sicherheit, ,154,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,623,Bundesamt für Sicherheit in der Informationstechnik,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,154,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,623,Bundesamt für Sicherheit in der Informationstechnik,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,154,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,624,Bundeskriminalamt,11101,42,"Gebühren, sonstige Entgelte", ,160,80
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,624,Bundeskriminalamt,11201,42,"Geldstrafen, Geldbußen und Gerichtskosten", ,160,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,624,Bundeskriminalamt,11901,42,Einnahmen aus Veröffentlichungen, ,160,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,624,Bundeskriminalamt,11999,42,Vermischte Einnahmen, ,160,120
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,624,Bundeskriminalamt,12401,42,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,160,100
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,624,Bundeskriminalamt,13201,42,Erlöse aus der Veräußerung von beweglichen Sachen, ,161,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,624,Bundeskriminalamt,23201,42,Entgelte für Teilnahme von Nicht-BKA-Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen des BKA, ,161,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,624,Bundeskriminalamt,27201,42,Zuschüsse der Europäischen Union, ,161,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,624,Bundeskriminalamt,27202,42,Einnahmen aus Zuschüssen des Fonds für Innere Sicherheit (ISF Sicherheit) der Europäischen Union, ,161,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,624,Bundeskriminalamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,162,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,625,Bundespolizei,11101,42,"Gebühren, sonstige Entgelte", ,172,3250
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,625,Bundespolizei,11102,42,Luftsicherheitsgebühr, ,172,686679
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,625,Bundespolizei,11103,42,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen", ,172,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,625,Bundespolizei,11201,42,"Geldstrafen, Geldbußen und Gerichtskosten", ,172,2500
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,625,Bundespolizei,11902,42,Erstattung der Bundesbank für den Objektschutz durch die Bundespolizei, ,172,18236
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,625,Bundespolizei,11999,42,Vermischte Einnahmen, ,172,1800
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,625,Bundespolizei,12401,42,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,173,50
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,625,Bundespolizei,13201,42,Erlöse aus der Veräußerung von beweglichen Sachen, ,173,1000
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,625,Bundespolizei,23201,42,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie, ,173,300
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,625,Bundespolizei,27201,42,Zuschüsse der Europäischen Union und der Vereinten Nationen, ,174,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,625,Bundespolizei,27202,42,Einnahmen aus Zuschüssen des Außengrenzenfonds der Europäischen Union, ,174,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,625,Bundespolizei,27203,42,Einnahmen aus Zuschüssen des Fonds für Innere Sicherheit (ISF Grenzen) der Europäischen Union, ,174,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,625,Bundespolizei,28101,42,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen des Maritimen Schulungs- und Trainingszentrums, ,174,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,625,Bundespolizei,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,174,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,625,Bundespolizei,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,174,0
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,628,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,11999,45,Vermischte Einnahmen, ,193,100
6,Bundesministerium des Innern und für Heimat,E,Verwaltungseinnahmen,628,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,13201,45,Erlöse aus der Veräußerung von beweglichen Sachen, ,193,10
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,628,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,27209,45,Einnahmen aus Zuschüssen der Europäischen Union, ,193,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,628,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,28101,45,Sonstige Erstattungen aus dem Inland, ,194,6339
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,628,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,194,0
6,Bundesministerium des Innern und für Heimat,E,Übrige Einnahmen,628,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,194,0
