individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,target
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,90,"Anlage 1 Wirtschaftsplan des Sondervermögens Versorgungsrücklage des Bundes"" (0690)""",35903,850,Entnahme aus Kassenrücklage nicht angelegter sonstiger Zuführungen,nein,69,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,90,"Anlage 1 Wirtschaftsplan des Sondervermögens Versorgungsrücklage des Bundes"" (0690)""",35904,850,Einnahmen aus Rückflüssen angelegter Mittel aus dem Bundeshaushalt,nein,69,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,90,"Anlage 1 Wirtschaftsplan des Sondervermögens Versorgungsrücklage des Bundes"" (0690)""",35905,850,Einnahmen aus Rückflüssen angelegter Mittel aus sonstigen Zuführungen,nein,69,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,91,"Anlage 2 Wirtschaftsplan des Sondervermögens Versorgungsfonds des Bundes"" (0691)""",15101,18,Erträge aus der Anlage der Zuweisungen zum Versorgungsfonds,nein,73,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,91,"Anlage 2 Wirtschaftsplan des Sondervermögens Versorgungsfonds des Bundes"" (0691)""",23101,18,Zuweisungen zum Versorgungsfonds aus dem Bundeshaushalt,nein,73,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,91,"Anlage 2 Wirtschaftsplan des Sondervermögens Versorgungsfonds des Bundes"" (0691)""",23102,18,Sonstige Zuweisungen zum Versorgungsfonds,nein,73,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,91,"Anlage 2 Wirtschaftsplan des Sondervermögens Versorgungsfonds des Bundes"" (0691)""",35901,850,Einnahmen aus Rückflüssen angelegter Mittel,nein,73,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11999,12,Vermischte Einnahmen,nein,76,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",nein,76,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,76,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,nein,76,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,12,Bundesministerium,11101,12,"Gebühren, sonstige Entgelte",nein,87,25
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,12,Bundesministerium,11999,11,Vermischte Einnahmen,nein,87,151
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,12,Bundesministerium,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,87,5
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,12,Bundesministerium,12901,12,Einnahmen aus Veranstaltungen,nein,87,2
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,12,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,nein,87,31
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,12,Bundesministerium,27202,11,Zuschuss der EU für Maßnahmen der Auseinandersetzung mit terroristischen und extremistischen Bestrebungen und einer Aufklärungskampagne zu Gefahren von Extremismus und Fremdenfeindlichkeit,nein,88,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,12,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,88,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,14,Statistisches Bundesamt,11201,14,"Geldstrafen, Geldbußen und Gerichtskosten",nein,95,102
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,14,Statistisches Bundesamt,11999,14,Vermischte Einnahmen,nein,95,992
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,14,Statistisches Bundesamt,12401,14,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,95,20
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,14,Statistisches Bundesamt,13201,14,Erlöse aus der Veräußerung von beweglichen Sachen,nein,95,40
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,14,Statistisches Bundesamt,27202,14,Einnahmen aus Zuschüssen der Europäischen Union zu den Kosten statistischer Erhebungen,nein,95,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,14,Statistisches Bundesamt,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,96,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,14,Statistisches Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,96,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,15,Bundesverwaltungsamt,11101,12,"Gebühren, sonstige Entgelte",nein,102,4899
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,15,Bundesverwaltungsamt,11999,12,Vermischte Einnahmen,nein,102,45
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,15,Bundesverwaltungsamt,12401,12,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,103,350
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,15,Bundesverwaltungsamt,12501,12,Erlöse aus der Nutzung der Gästehäuser,nein,103,40
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,15,Bundesverwaltungsamt,13201,12,Erlöse aus der Veräußerung von beweglichen Sachen,nein,103,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,15,Bundesverwaltungsamt,27202,12,Zuschüsse der europäischen Union zu Kosten von Gemeinschaftsaufgaben,nein,103,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,15,Bundesverwaltungsamt,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,103,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,15,Bundesverwaltungsamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,103,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,16,Bundesamt für Kartographie und Geodäsie,11901,165,Einnahmen aus Veröffentlichungen,nein,109,41
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,16,Bundesamt für Kartographie und Geodäsie,11999,165,Vermischte Einnahmen,nein,109,138
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,16,Bundesamt für Kartographie und Geodäsie,12401,165,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,109,2
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,16,Bundesamt für Kartographie und Geodäsie,13201,165,Erlöse aus der Veräußerung von beweglichen Sachen,nein,109,3
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,16,Bundesamt für Kartographie und Geodäsie,27201,165,Zuschuss der Europäischen Union im Zusammenhang mit Vermessungsprojekten,nein,109,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,16,Bundesamt für Kartographie und Geodäsie,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,109,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,16,Bundesamt für Kartographie und Geodäsie,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,109,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,17,Bundesinstitut für Bevölkerungsforschung,11901,165,Einnahmen aus Veröffentlichungen,nein,117,8
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,17,Bundesinstitut für Bevölkerungsforschung,11999,165,Vermischte Einnahmen,nein,117,74
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,17,Bundesinstitut für Bevölkerungsforschung,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,117,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,17,Bundesinstitut für Bevölkerungsforschung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,117,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,18,Bundesinstitut für Sportwissenschaft,11999,165,Vermischte Einnahmen,nein,121,2
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,18,Bundesinstitut für Sportwissenschaft,12901,165,Einnahmen aus Veranstaltungen,nein,121,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,18,Bundesinstitut für Sportwissenschaft,13201,165,Erlöse aus der Veräußerung von beweglichen Sachen,nein,121,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,18,Bundesinstitut für Sportwissenschaft,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,121,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,19,Beschaffungsamt des BMI,11101,12,"Gebühren, sonstige Entgelte",nein,125,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,19,Beschaffungsamt des BMI,11999,12,Vermischte Einnahmen,nein,125,22
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,19,Beschaffungsamt des BMI,12401,12,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,125,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,19,Beschaffungsamt des BMI,13201,12,Erlöse aus der Veräußerung von beweglichen Sachen,nein,125,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,19,Beschaffungsamt des BMI,16201,12,Zinsen für Rückforderungen aufgrund von Preisprüfungen,nein,125,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,19,Beschaffungsamt des BMI,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,125,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,19,Beschaffungsamt des BMI,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,125,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,20,Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt,11999,61,Vermischte Einnahmen,nein,130,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,20,Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,130,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,22,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,11999,43,Vermischte Einnahmen,nein,136,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,22,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,13201,43,Erlöse aus der Veräußerung von beweglichen Sachen,nein,136,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,22,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,27201,43,Zuschüsse der Europäischen Union,nein,136,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,22,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,136,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,22,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,136,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,23,Bundesamt für Sicherheit in der Informationstechnik,11101,43,"Gebühren, sonstige Entgelte",nein,141,1500
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,23,Bundesamt für Sicherheit in der Informationstechnik,11201,43,"Geldstrafen, Geldbußen und Gerichtskosten",nein,141,10
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,23,Bundesamt für Sicherheit in der Informationstechnik,11999,43,Vermischte Einnahmen,nein,141,10
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,23,Bundesamt für Sicherheit in der Informationstechnik,13201,43,Erlöse aus der Veräußerung von beweglichen Sachen,nein,141,120
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,23,Bundesamt für Sicherheit in der Informationstechnik,27201,43,Zuschüsse der Europäischen Union für Maßnahmen auf dem Gebiet der IT-Sicherheit,nein,142,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,23,Bundesamt für Sicherheit in der Informationstechnik,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,142,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,23,Bundesamt für Sicherheit in der Informationstechnik,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,142,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,24,Bundeskriminalamt,11101,42,"Gebühren, sonstige Entgelte",nein,148,80
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,24,Bundeskriminalamt,11201,42,"Geldstrafen, Geldbußen und Gerichtskosten",nein,148,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,24,Bundeskriminalamt,11901,42,Einnahmen aus Veröffentlichungen,nein,148,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,24,Bundeskriminalamt,11999,42,Vermischte Einnahmen,nein,148,120
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,24,Bundeskriminalamt,12401,42,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,148,100
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,24,Bundeskriminalamt,13201,42,Erlöse aus der Veräußerung von beweglichen Sachen,nein,149,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,24,Bundeskriminalamt,23201,12,Entgelte für Teilnahme von Nicht-BKA-Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen des BKA,nein,149,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,24,Bundeskriminalamt,27201,11,Zuschüsse der Europäischen Union,nein,149,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,24,Bundeskriminalamt,27202,11,Einnahmen aus Zuschüssen des Fonds für Innere Sicherheit (ISF Sicherheit) der Europäischen Union,nein,149,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,24,Bundeskriminalamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,150,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,25,Bundespolizei,11101,42,"Gebühren, sonstige Entgelte",nein,160,3250
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,25,Bundespolizei,11102,42,Luftsicherheitsgebühr,nein,160,578675
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,25,Bundespolizei,11103,42,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",nein,160,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,25,Bundespolizei,11201,42,"Geldstrafen, Geldbußen und Gerichtskosten",nein,160,2500
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,25,Bundespolizei,11902,42,Erstattung der Bundesbank für den Objektschutz durch die Bundespolizei,nein,160,18236
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,25,Bundespolizei,11999,42,Vermischte Einnahmen,nein,160,1800
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,25,Bundespolizei,12401,42,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,161,50
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,25,Bundespolizei,13201,42,Erlöse aus der Veräußerung von beweglichen Sachen,nein,161,1000
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,25,Bundespolizei,23201,42,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,nein,161,300
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,25,Bundespolizei,27201,42,Zuschüsse der Europäischen Union und der Vereinten Nationen,nein,162,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,25,Bundespolizei,27203,42,Einnahmen aus Zuschüssen des Fonds für Innere Sicherheit (ISF Grenzen) der Europäischen Union,nein,162,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,25,Bundespolizei,28101,42,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen des Maritimen Schulungs- und Trainingszentrums,nein,162,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,25,Bundespolizei,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,162,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,25,Bundespolizei,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,162,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,28,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,11999,45,Vermischte Einnahmen,nein,182,100
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,28,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,13201,45,Erlöse aus der Veräußerung von beweglichen Sachen,nein,182,10
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,28,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,27209,45,Einnahmen aus Zuschüssen der Europäischen Union,nein,182,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,28,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,28101,45,Sonstige Erstattungen aus dem Inland,nein,183,6339
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,28,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,183,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,28,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,183,0
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,29,Bundesanstalt Technisches Hilfswerk,11999,45,Vermischte Einnahmen,nein,195,77
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,29,Bundesanstalt Technisches Hilfswerk,12401,45,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,195,16
6,Bundesministerium des Innern und für Heimat,e,Verwaltungseinnahmen,29,Bundesanstalt Technisches Hilfswerk,13201,45,Erlöse aus der Veräußerung von beweglichen Sachen,nein,195,256
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,29,Bundesanstalt Technisches Hilfswerk,27201,45,Einnahmen aus Zuschüssen der Europäischen Union zur Durchführung von Hilfsmaßnahmen,nein,196,0
6,Bundesministerium des Innern und für Heimat,e,Übrige Einnahmen,29,Bundesanstalt Technisches Hilfswerk,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,196,0
